graph_id,n_nodes,n_edges,neato_xing,diff_gd_xing,rl_xing
7401,40,52,12,9,9
7402,57,70,16,9,8
7403,43,57,16,10,10
7404,43,55,9,6,6
7405,46,64,25,19,17
7406,41,48,5,1,1
7407,54,66,8,6,5
7408,38,49,12,5,5
7409,40,48,11,4,3
7410,37,51,10,8,8
7411,89,120,64,36,28
7412,43,52,11,6,5
7413,44,67,32,20,20
7414,45,66,34,18,12
7415,39,53,16,9,9
7416,36,47,15,4,4
7417,104,137,98,49,44
7418,99,132,79,47,43
7419,44,58,28,20,16
7420,41,58,24,13,9
7421,40,55,7,4,4
7422,40,50,6,4,4
7423,43,54,13,6,6
7424,45,58,20,8,8
7425,44,53,14,4,3
7426,47,57,14,3,3
7427,66,84,26,21,19
7428,43,52,3,3,3
7429,44,65,20,16,16
7430,43,70,56,40,35
7431,44,64,29,15,14
7432,40,47,8,3,3
7433,44,55,13,5,4
7434,52,64,10,6,6
7435,44,53,7,5,4
7436,67,89,35,20,16
7437,44,52,2,1,1
7438,39,47,4,2,2
7439,45,54,6,5,4
7440,42,47,2,1,1
7441,43,60,26,13,11
7442,45,53,10,5,2
7443,42,57,11,6,6
7444,43,55,11,8,8
7445,49,72,43,21,12
7446,45,56,12,5,5
7447,98,129,75,44,38
7448,60,81,36,17,15
7449,40,47,4,3,3
7450,82,117,81,40,34
7451,82,117,81,44,37
7452,45,54,4,2,2
7453,43,66,32,14,11
7454,44,57,14,5,5
7455,41,63,42,17,17
7456,43,70,58,36,33
7457,56,82,43,31,31
7458,43,61,27,19,17
7459,42,55,13,11,11
7460,45,58,19,8,7
7461,72,97,49,31,27
7462,38,47,7,3,2
7463,84,113,63,39,37
7464,81,108,52,22,20
7465,43,60,18,14,14
7466,42,62,32,16,9
7467,54,72,20,12,9
7468,54,81,52,31,28
7469,41,60,28,15,15
7470,43,52,15,6,6
7471,64,76,14,7,6
7472,45,53,2,2,2
7473,35,41,2,1,0
7474,43,54,20,7,7
7475,40,53,11,7,6
7476,38,55,22,12,9
7477,48,70,45,18,17
7478,38,47,6,3,2
7479,39,53,21,9,8
7480,45,69,47,25,22
7481,41,59,22,15,15
7482,41,48,6,4,4
7483,73,92,45,26,22
7484,43,49,7,3,2
7485,42,56,16,12,11
7486,42,57,22,14,14
7487,42,53,12,7,5
7488,46,59,14,5,1
7489,39,52,13,4,3
7490,48,68,38,21,15
7491,45,61,24,12,12
7492,38,57,37,22,22
7493,60,83,27,21,19
7494,44,58,17,8,6
7495,41,48,4,3,3
7496,42,56,12,10,8
7497,46,67,44,23,22
7498,41,52,10,4,4
7499,92,120,64,33,28
7500,53,65,14,5,3
7501,53,65,14,4,3
7502,35,43,4,2,2
7503,44,58,21,9,6
7504,50,69,33,17,16
7505,72,89,22,12,12
7506,41,55,15,10,8
7507,67,86,36,18,16
7508,56,81,40,28,26
7509,36,45,11,3,3
7510,70,100,76,48,46
7511,55,76,23,17,16
7512,37,45,4,1,1
7513,39,55,16,11,9
7514,43,56,10,7,7
7515,81,97,18,16,15
7516,69,88,51,34,29
7517,38,51,10,4,3
7518,46,69,29,23,23
7519,36,42,3,1,1
7520,45,53,11,8,6
7521,37,56,22,14,11
7522,46,68,49,29,26
7523,50,68,31,18,16
7524,90,113,62,40,33
7525,60,76,15,12,9
7526,38,52,14,13,11
7527,41,56,12,9,9
7528,66,81,24,13,11
7529,93,131,84,59,50
7530,44,59,18,8,8
7531,38,44,4,1,1
7532,51,71,31,16,11
7533,50,66,7,5,3
7534,40,54,19,7,6
7535,43,59,21,9,9
7536,60,76,15,8,7
7537,41,55,17,12,9
7538,63,79,17,12,11
7539,37,49,11,5,5
7540,46,71,35,14,10
7541,40,53,18,10,9
7542,40,51,10,7,7
7543,43,54,9,5,4
7544,40,53,13,5,5
7545,44,60,20,14,13
7546,42,49,8,5,1
7547,47,59,9,6,5
7548,35,42,1,0,0
7549,38,50,11,4,4
7550,51,66,27,16,12
7551,39,48,5,5,4
7552,43,64,25,16,15
7553,36,52,23,15,15
7554,38,48,9,1,1
7555,45,58,11,9,9
7556,54,76,38,24,24
7557,48,67,45,23,21
7558,45,74,58,42,39
7559,52,67,28,9,9
7560,35,45,16,8,5
7561,37,49,4,2,2
7562,51,81,67,41,34
7563,42,58,17,14,14
7564,57,71,24,12,10
7565,57,71,24,13,11
7566,47,54,9,6,5
7567,45,59,10,6,5
7568,38,55,28,13,11
7569,39,50,11,7,7
7570,40,52,14,9,6
7571,41,61,29,15,12
7572,42,50,8,8,7
7573,59,75,33,16,12
7574,86,110,33,23,23
7575,41,55,18,13,11
7576,38,47,5,3,2
7577,41,54,18,5,3
7578,49,57,6,2,2
7579,58,73,23,12,10
7580,79,98,27,18,17
7581,39,51,13,6,6
7582,45,55,11,2,2
7583,42,56,14,7,6
7584,69,80,12,8,6
7585,48,70,25,18,13
7586,36,50,10,6,5
7587,95,127,86,51,40
7588,42,62,52,24,21
7589,47,73,37,22,20
7590,43,54,8,2,2
7591,44,61,24,13,12
7592,59,94,109,56,51
7593,43,60,18,10,9
7594,88,120,95,65,58
7595,74,97,41,21,17
7596,61,85,22,16,16
7597,44,61,28,16,14
7598,43,57,10,7,6
7599,40,56,34,14,13
7600,40,55,15,13,12
7601,48,64,27,18,15
7602,42,56,9,7,6
7603,45,73,51,29,27
7604,45,65,37,20,19
7605,44,65,39,14,11
7606,51,71,32,21,20
7607,42,60,35,19,17
7608,88,114,64,37,33
7609,42,62,33,19,18
7610,42,55,9,8,7
7611,40,54,26,11,8
7612,54,78,33,19,18
7613,54,78,33,18,17
7614,42,57,20,11,11
7615,37,44,4,1,1
7616,43,64,30,15,15
7617,54,81,53,31,27
7618,54,81,53,32,29
7619,44,68,53,28,26
7620,37,46,4,2,2
7621,44,65,31,13,12
7622,45,62,23,17,14
7623,45,62,26,9,8
7624,41,54,12,8,8
7625,47,67,31,18,17
7626,38,41,1,0,0
7627,57,85,84,57,54
7628,47,66,32,17,14
7629,42,65,35,20,19
7630,39,46,5,3,3
7631,39,44,0,0,0
7632,46,68,37,23,20
7633,43,58,9,5,4
7634,56,86,48,27,21
7635,41,53,14,9,8
7636,43,59,18,9,9
7637,99,128,50,32,32
7638,41,54,12,7,7
7639,40,54,16,9,9
7640,45,65,29,11,11
7641,39,58,42,19,17
7642,42,62,19,9,8
7643,61,85,41,18,17
7644,47,75,54,35,33
7645,37,51,17,12,12
7646,50,62,12,9,7
7647,42,46,2,0,0
7648,58,85,63,30,27
7649,58,85,63,34,27
7650,37,52,9,6,6
7651,42,54,12,8,7
7652,40,55,15,9,9
7653,39,49,6,1,1
7654,45,59,15,9,8
7655,49,65,9,3,3
7656,40,58,15,7,6
7657,41,55,16,12,11
7658,44,61,22,10,10
7659,34,47,13,6,6
7660,59,81,20,16,13
7661,42,60,33,21,21
7662,38,48,4,3,3
7663,45,72,32,24,22
7664,56,74,21,12,12
7665,42,67,55,28,27
7666,42,63,30,17,16
7667,47,62,19,12,8
7668,43,57,23,14,13
7669,56,73,21,12,11
7670,40,56,10,8,8
7671,86,110,34,27,23
7672,37,46,2,0,0
7673,46,56,3,3,3
7674,93,129,123,64,49
7675,39,47,1,0,0
7676,45,61,26,14,14
7677,43,57,19,13,8
7678,52,58,3,2,2
7679,41,51,13,6,5
7680,40,55,23,13,12
7681,40,54,27,15,15
7682,50,67,18,12,10
7683,38,58,30,17,14
7684,38,54,14,11,5
7685,40,63,38,19,16
7686,41,57,19,6,6
7687,53,65,7,1,1
7688,53,65,7,1,1
7689,37,44,6,1,1
7690,44,59,9,7,7
7691,71,95,36,26,24
7692,42,54,12,3,3
7693,52,74,45,25,22
7694,39,46,3,2,2
7695,56,79,29,21,17
7696,61,88,51,31,31
7697,45,65,37,22,17
7698,40,47,5,2,2
7699,39,50,12,7,7
7700,43,59,15,12,10
7701,43,64,31,18,17
7702,48,69,48,30,27
7703,84,109,40,30,22
7704,42,51,4,3,3
7705,42,52,12,2,1
7706,40,51,9,7,6
7707,44,63,37,23,22
7708,43,57,18,14,13
7709,42,58,16,8,7
7710,37,48,5,1,1
7711,45,53,9,2,2
7712,50,67,19,8,7
7713,46,67,35,17,17
7714,44,72,59,29,28
7715,40,56,15,9,9
7716,39,49,6,5,3
7717,42,49,2,0,0
7718,40,52,16,8,8
7719,42,60,38,17,14
7720,44,61,18,12,11
7721,52,71,20,15,15
7722,43,56,14,10,8
7723,54,73,14,9,8
7724,54,73,14,11,10
7725,41,57,15,8,8
7726,46,64,22,14,14
7727,42,55,13,6,6
7728,49,62,15,11,11
7729,44,52,5,4,4
7730,51,67,16,11,10
7731,56,70,13,8,7
7732,42,53,10,10,8
7733,46,56,11,2,2
7734,45,55,9,8,6
7735,46,60,24,16,15
7736,45,70,46,27,26
7737,56,79,33,12,11
7738,56,79,33,13,11
7739,40,44,4,0,0
7740,38,42,3,1,1
7741,52,63,11,7,6
7742,46,58,16,9,9
7743,37,55,14,10,10
7744,42,52,8,3,3
7745,38,46,2,1,1
7746,43,59,20,11,10
7747,40,48,5,3,2
7748,51,65,18,9,9
7749,41,48,8,3,3
7750,48,68,28,17,16
7751,44,58,16,10,9
7752,56,69,22,9,6
7753,40,59,36,23,18
7754,49,68,22,13,12
7755,40,57,25,13,10
7756,44,62,21,10,10
7757,56,64,7,3,2
7758,53,77,52,34,30
7759,56,64,7,3,2
7760,46,57,5,1,1
7761,44,55,11,6,5
7762,46,55,9,7,6
7763,57,83,41,18,17
7764,57,83,41,22,18
7765,78,99,36,14,13
7766,40,50,10,7,5
7767,40,54,16,13,11
7768,42,53,8,4,4
7769,56,75,25,16,9
7770,57,69,11,6,6
7771,95,132,99,47,40
7772,62,79,19,16,13
7773,82,114,71,38,34
7774,81,104,43,25,20
7775,77,109,78,44,42
7776,78,109,78,36,32
7777,87,111,45,39,32
7778,88,110,36,25,24
7779,70,90,13,9,7
7780,90,128,125,79,68
7781,93,119,57,30,23
7782,81,102,40,25,22
7783,84,105,57,34,32
7784,66,85,32,16,14
7785,100,136,79,56,38
7786,69,93,30,20,19
7787,71,87,8,2,2
7788,84,116,80,42,36
7789,62,87,61,32,24
7790,67,94,59,34,33
7791,62,83,34,22,21
7792,96,123,59,30,24
7793,98,134,123,90,86
7795,70,93,49,27,24
7796,93,126,78,48,39
7797,100,144,199,108,103
7798,74,99,69,37,34
7799,69,93,55,46,44
7800,61,84,51,27,24
7801,70,88,32,15,11
7802,71,92,29,16,15
7803,75,106,68,42,38
7804,77,95,34,20,18
7805,59,76,32,17,14
7806,63,83,28,17,16
7807,76,96,30,19,17
7808,69,88,32,17,13
7809,71,84,12,7,6
7810,71,92,29,21,19
7811,70,97,51,37,35
7812,72,102,67,38,34
7813,62,81,30,23,23
7814,61,90,46,31,29
7815,80,121,116,68,58
7816,67,98,53,26,24
7817,66,94,87,44,35
7818,83,118,107,65,62
7819,87,114,64,46,45
7820,71,95,54,38,37
7821,76,100,64,38,28
7822,85,116,88,59,52
7823,80,113,74,49,44
7824,85,126,146,93,84
7825,74,105,64,43,39
7826,87,120,66,37,30
7827,77,107,72,55,47
7828,68,92,38,26,26
7829,77,109,76,33,24
7830,67,95,56,34,32
7831,71,94,59,36,33
7832,69,91,29,23,20
7833,72,105,64,51,49
7834,78,104,65,42,37
7835,61,82,41,22,19
7836,79,111,73,50,43
7837,76,102,43,32,30
7838,67,92,53,39,31
7839,80,120,93,69,66
7840,78,111,54,36,28
7841,83,107,50,34,32
7842,68,93,40,28,27
7843,81,107,54,38,34
7844,77,101,46,30,28
7845,81,114,104,58,54
7846,76,113,115,75,68
7847,77,117,119,84,67
7848,68,88,34,30,28
7849,77,113,91,55,49
7850,66,83,35,18,16
7851,77,100,39,21,16
7852,62,82,43,25,21
7853,76,100,49,25,25
7854,77,110,95,58,49
7855,69,84,25,12,10
7856,80,117,97,62,59
7857,90,120,60,44,41
7858,83,121,124,77,69
7859,69,88,26,17,14
7860,82,113,66,43,35
7861,87,118,67,47,42
7862,80,104,52,35,33
7863,67,92,50,37,37
7864,75,103,68,34,29
7865,72,102,82,50,48
7866,69,86,20,13,12
7867,60,73,16,8,6
7868,77,99,42,27,23
7869,69,100,55,39,34
7870,61,79,21,19,18
7871,77,112,75,53,41
7872,63,90,52,33,28
7873,72,100,42,29,24
7874,70,103,54,32,32
7875,62,100,60,39,35
7876,79,109,58,34,34
7877,70,92,23,14,14
7878,79,108,80,41,37
7879,80,117,100,74,63
7880,62,80,24,14,14
7881,61,74,13,8,8
7882,67,81,15,6,4
7883,65,88,56,20,17
7884,83,119,106,57,47
7885,83,120,100,70,67
7886,80,101,33,15,12
7887,68,96,36,24,22
7888,77,106,59,28,25
7889,71,102,80,48,46
7890,67,76,3,2,2
7891,83,113,90,41,34
7892,86,107,38,24,21
7893,86,113,46,26,25
7894,68,94,56,41,33
7895,77,106,54,43,42
7896,67,95,50,40,37
7897,74,94,27,19,18
7898,68,88,35,21,17
7899,78,100,29,19,17
7900,77,95,17,9,9
7901,69,93,45,25,22
7902,68,96,49,32,31
7903,76,105,44,31,28
7904,82,107,54,31,29
7905,67,101,90,59,55
7906,67,86,42,25,22
7907,80,127,113,72,68
7908,80,113,86,42,37
7909,74,100,53,26,26
7910,88,125,111,65,60
7911,88,115,64,42,34
7912,79,112,76,43,42
7913,71,94,41,23,22
7914,84,116,87,56,45
7915,78,109,98,51,46
7916,82,104,54,32,29
7917,84,118,103,60,54
7918,84,135,166,103,91
7919,81,116,106,64,57
7920,77,95,15,10,8
7921,71,101,52,31,30
7922,82,115,78,46,45
7923,62,88,50,30,27
7924,72,96,49,36,34
7925,81,116,111,66,53
7926,75,93,32,17,14
7927,70,103,84,47,43
7928,82,110,73,36,32
7929,76,98,40,28,26
7930,84,115,64,49,47
7931,77,103,63,39,34
7932,71,102,69,45,39
7933,62,79,24,17,14
7934,76,96,35,20,18
7935,71,91,22,15,14
7936,89,137,138,80,61
7937,75,96,36,22,19
7938,69,90,44,28,26
7939,79,106,32,18,17
7940,83,117,117,71,60
7941,80,107,52,35,32
7942,83,121,109,67,55
7943,76,98,34,17,15
7944,85,119,102,64,58
7945,81,120,116,74,61
7946,78,102,61,45,43
7947,78,98,47,35,29
7948,90,125,80,46,37
7949,84,109,33,23,20
7950,62,86,44,31,28
7951,81,99,35,19,18
7952,77,100,60,36,27
7953,79,116,137,70,64
7954,69,103,74,49,39
7955,81,107,47,27,26
7956,80,110,73,51,45
7957,62,85,49,19,19
7958,61,87,41,29,24
7959,73,95,60,35,28
7960,62,77,11,8,6
7961,63,76,20,9,6
7962,78,113,82,58,57
7963,84,100,30,20,17
7964,75,101,55,36,27
7965,62,94,82,50,46
7966,77,104,64,34,31
7967,76,100,47,24,19
7968,71,91,35,18,17
7969,78,98,35,22,17
7970,74,108,111,73,65
7971,73,92,35,21,21
7972,63,90,51,27,23
7973,75,118,146,103,98
7974,69,102,69,52,47
7975,81,98,20,12,12
7976,80,112,78,53,48
7977,87,105,19,14,10
7978,90,116,62,28,23
7979,73,94,28,19,18
7980,62,92,79,57,50
7981,85,116,85,44,37
7982,76,97,63,36,28
7983,73,95,31,25,25
7984,92,123,72,45,42
7985,93,126,93,56,53
7986,77,102,59,34,32
7987,79,106,84,41,35
7988,61,87,58,29,29
7989,61,87,58,34,30
7990,94,131,99,69,67
7992,70,94,55,32,30
7993,75,110,130,82,79
7994,64,83,26,20,18
7995,65,94,57,33,29
7996,95,128,95,57,50
7997,71,96,55,30,26
7998,71,91,40,25,20
7999,62,82,30,17,14
8000,99,134,124,66,56
8001,82,107,62,39,35
8002,91,121,67,41,37
8003,89,115,69,31,28
8004,77,115,94,51,49
8005,84,115,68,44,37
8008,95,138,151,89,74
8009,87,111,60,33,25
8010,62,88,53,23,21
8011,91,114,49,24,19
8012,87,120,118,67,56
8013,76,98,47,33,32
8014,88,123,95,55,43
8015,81,112,74,44,37
8016,85,112,51,28,25
8017,64,89,35,23,20
8018,80,105,44,32,29
8019,84,102,15,12,12
8020,77,107,69,43,37
8021,88,114,41,28,23
8022,80,112,64,37,32
8023,99,125,64,41,33
8024,85,110,56,38,36
8025,82,104,50,35,29
8026,69,79,4,3,3
8027,60,71,3,2,2
8028,68,94,62,31,25
8029,75,105,67,37,34
8030,93,109,33,21,21
8031,68,93,46,27,26
8032,68,83,11,3,2
8033,91,113,29,13,13
8034,91,116,54,18,16
8035,98,133,115,60,57
8036,94,134,108,68,57
8037,62,81,29,15,15
8038,94,125,60,34,28
8039,65,90,52,26,23
8040,73,103,69,41,35
8041,68,106,113,69,59
8042,62,79,33,13,12
8043,72,100,38,25,23
8044,76,99,40,32,30
8045,68,89,45,19,18
8046,68,86,33,16,11
8047,70,98,84,43,39
8048,68,94,51,20,18
8049,74,103,55,30,24
8050,67,86,28,19,15
8051,61,73,15,11,10
8052,70,86,20,11,11
8053,62,91,52,39,33
8054,85,118,84,44,39
8055,79,101,34,16,15
8056,75,88,19,12,11
8057,80,111,70,46,37
8058,80,111,67,43,37
8059,61,92,62,35,32
8060,88,117,79,40,35
8061,66,88,42,25,19
8062,83,107,45,25,22
8063,70,103,67,43,40
8064,77,107,75,51,44
8065,82,118,106,65,53
8066,79,104,53,37,37
8067,80,113,85,54,52
8068,77,105,59,32,24
8069,73,94,47,27,22
8070,68,98,63,39,34
8071,81,112,88,60,58
8072,69,88,39,17,15
8073,82,122,111,68,61
8074,68,98,43,27,25
8075,80,111,70,42,34
8076,62,92,49,30,30
8077,83,112,51,30,27
8078,76,98,32,27,26
8079,81,114,58,42,36
8080,76,102,43,25,23
8081,80,107,47,23,21
8082,83,112,64,40,32
8083,88,122,86,53,44
8084,75,90,12,10,9
8085,76,114,115,73,67
8086,81,118,101,63,53
8087,84,114,72,37,33
8088,82,106,59,32,30
8089,80,107,52,30,25
8090,86,118,84,59,50
8091,70,86,23,15,14
8092,84,111,82,41,36
8093,83,122,97,62,59
8094,86,117,87,51,46
8095,76,105,48,25,23
8096,71,96,53,27,26
8097,76,111,86,57,54
8098,85,111,61,43,36
8099,75,99,59,32,28
8100,60,84,49,29,27
8101,82,110,62,39,35
8102,82,117,93,53,50
8103,71,99,51,35,33
8104,69,100,56,38,34
8105,70,100,59,33,31
8106,83,112,47,23,21
8107,77,107,66,36,31
8108,85,115,60,40,39
8109,77,114,96,70,68
8110,80,105,55,27,21
8111,78,104,70,38,34
8112,61,77,26,12,11
8113,70,94,42,23,23
8114,83,114,97,50,44
8115,60,74,9,5,5
8116,60,81,28,19,18
8117,62,94,56,39,34
8118,83,112,80,54,48
8119,79,104,50,37,33
8120,75,104,71,37,32
8121,61,81,38,22,21
8122,72,95,38,21,18
8123,87,127,122,78,65
8124,76,98,36,21,21
8125,78,98,29,14,12
8126,71,99,47,28,25
8127,78,126,167,100,94
8128,81,123,97,65,56
8129,79,109,89,55,46
8130,79,123,111,75,64
8131,78,114,93,48,48
8132,69,95,56,28,26
8133,82,110,67,38,32
8134,83,116,80,56,47
8135,81,119,118,85,70
8136,61,87,49,32,30
8137,86,122,120,83,76
8138,72,101,61,39,32
8139,83,110,90,47,39
8140,72,97,52,24,23
8141,79,108,78,52,50
8142,73,110,82,49,41
8143,77,99,28,18,18
8144,82,101,34,25,22
8145,78,98,36,24,18
8146,77,99,38,22,19
8147,69,85,22,16,14
8148,85,119,109,56,47
8149,82,108,71,44,34
8150,81,117,93,65,61
8151,76,93,30,18,16
8152,79,103,39,27,19
8153,78,107,74,38,35
8154,91,109,20,13,13
8155,61,89,49,33,25
8156,69,86,20,12,10
8157,81,113,107,48,46
8158,81,113,99,53,47
8159,60,85,65,29,28
8160,83,119,112,83,76
8161,67,90,43,26,19
8162,75,96,52,27,26
8163,76,106,84,28,23
8164,76,96,42,25,19
8165,77,109,79,43,38
8166,75,104,64,36,31
8167,81,106,51,29,26
8168,76,102,48,28,26
8169,61,82,34,21,17
8170,81,107,65,35,26
8171,62,73,10,6,5
8172,66,101,87,48,45
8173,74,110,111,72,66
8174,75,102,65,40,37
8175,78,95,20,14,13
8176,86,112,43,28,24
8177,88,123,117,62,56
8178,85,109,52,32,28
8179,91,112,47,37,31
8180,74,95,24,20,18
8181,72,101,63,38,32
8182,61,90,58,39,35
8183,63,90,65,39,34
8184,94,120,62,40,36
8185,61,84,43,23,21
8186,90,117,88,64,59
8187,70,89,31,12,11
8188,62,89,89,42,39
8189,85,116,63,38,34
8190,73,100,83,56,44
8191,86,125,123,74,62
8193,88,106,33,22,19
8194,76,107,85,61,53
8195,74,86,22,14,11
8196,76,92,21,14,10
8197,75,101,62,29,26
8198,99,140,120,88,78
8199,61,85,42,29,22
8200,76,102,74,44,41
8201,85,117,83,56,52
8202,78,112,104,69,61
8203,81,112,57,38,33
8204,82,107,42,29,24
8205,74,105,57,37,29
8206,90,114,53,32,30
8207,88,111,57,35,27
8208,89,115,48,35,29
8209,91,119,85,53,43
8210,71,96,67,37,34
8211,77,98,41,30,26
8212,69,95,47,31,29
8213,69,95,47,29,27
8214,94,126,72,47,40
8215,92,125,77,52,52
8216,66,89,35,28,26
8217,68,96,62,36,33
8218,92,122,67,43,36
8219,93,117,40,31,26
8220,96,119,40,20,15
8221,94,124,43,26,23
8222,84,109,59,43,32
8223,99,148,204,100,82
8224,100,132,88,47,43
8225,88,118,78,45,35
8226,90,129,117,70,57
8227,69,107,117,67,66
8228,68,104,69,46,40
8229,70,98,44,27,25
8230,70,105,110,65,50
8231,74,99,45,32,25
8232,74,98,30,22,18
8233,76,97,28,21,18
8234,70,89,30,19,18
8235,75,97,28,19,18
8236,72,92,37,23,21
8237,70,98,53,30,29
8238,70,89,27,16,13
8239,65,94,63,36,33
8240,72,96,53,29,26
8241,73,93,29,18,17
8242,82,112,63,38,34
8243,71,98,54,42,38
8244,72,97,41,24,20
8245,83,104,44,27,25
8246,82,106,62,32,28
8247,81,118,83,61,51
8248,86,119,70,47,38
8249,77,111,103,61,59
8250,74,111,123,67,60
8251,73,104,81,40,39
8252,78,109,48,34,29
8253,72,106,62,45,43
8254,72,85,27,11,8
8255,81,106,59,38,36
8256,83,110,48,38,35
8257,92,122,75,48,42
8258,78,105,62,39,37
8259,72,102,76,55,49
8260,86,123,103,57,48
8261,66,82,27,9,8
8262,78,107,70,41,36
8263,78,109,73,43,42
8264,78,114,91,65,58
8265,69,80,14,5,4
8266,81,115,104,66,63
8267,76,98,43,23,20
8268,61,90,64,41,30
8269,82,120,93,65,59
8270,71,91,23,16,14
8271,81,113,64,46,41
8272,83,120,99,74,67
8273,81,107,34,23,19
8274,60,72,6,6,6
8275,82,124,127,73,69
8276,60,74,14,7,6
8277,82,119,98,52,43
8278,70,113,97,67,55
8279,81,112,91,57,44
8280,88,119,61,35,34
8281,85,117,60,48,43
8282,76,108,82,47,42
8283,83,119,67,39,35
8284,84,121,97,71,70
8285,74,98,56,37,30
8286,81,117,81,56,42
8287,77,90,19,13,11
8288,82,104,35,22,21
8289,74,101,43,23,21
8290,81,118,106,68,60
8291,77,112,114,63,55
8292,70,95,50,38,33
8293,73,96,40,26,23
8294,63,96,81,48,43
8295,74,102,56,38,36
8296,86,116,81,58,51
8297,87,126,114,67,65
8298,78,116,110,69,63
8299,74,98,44,23,23
8300,84,115,55,34,30
8301,76,115,140,80,68
8302,81,101,46,33,27
8303,72,103,66,45,41
8304,85,123,85,63,61
8305,65,89,38,21,21
8306,76,95,19,15,7
8307,72,100,64,35,30
8308,83,102,41,26,20
8309,78,104,63,42,35
8310,86,134,184,100,89
8311,86,116,75,51,46
8312,78,106,61,31,25
8313,82,108,46,27,26
8314,81,108,46,32,31
8315,77,100,53,32,30
8316,82,126,139,86,73
8317,60,89,51,33,29
8318,84,110,54,39,36
8319,61,87,52,18,16
8320,83,110,78,48,46
8321,78,117,131,70,65
8322,70,102,74,50,44
8323,84,106,33,26,25
8324,76,109,69,43,38
8325,61,82,39,19,18
8326,76,115,143,81,76
8327,62,85,45,29,29
8328,67,98,67,44,41
8329,78,99,33,19,17
8330,88,125,117,68,58
8331,95,120,55,43,34
8332,87,116,55,35,30
8333,91,122,87,35,28
8334,95,122,50,39,36
8335,93,126,95,55,52
8336,71,91,44,27,24
8337,73,93,26,16,14
8338,70,88,32,11,11
8339,66,90,48,29,25
8340,69,79,8,6,5
8342,97,132,109,54,49
8343,75,106,84,55,47
8344,73,99,48,30,29
8345,85,112,59,34,32
8346,83,106,44,27,26
8347,69,76,3,3,2
8348,99,133,104,64,52
8349,91,133,115,58,54
8350,79,109,79,53,43
8351,89,127,102,64,53
8352,89,120,61,37,36
8353,89,116,102,49,41
8354,89,116,102,52,44
8355,87,129,123,89,76
8356,70,103,93,61,55
8357,82,118,109,64,61
8358,72,104,104,56,42
8359,72,87,22,16,13
8360,87,105,49,26,21
8361,65,84,32,15,13
8362,85,109,39,30,26
8363,69,91,66,30,23
8364,87,106,30,20,18
8365,87,120,84,47,41
8366,76,102,60,40,32
8367,76,99,47,25,20
8368,89,114,25,16,13
8369,72,79,2,0,0
8370,84,113,57,40,27
8371,96,130,105,63,52
8372,77,86,13,5,5
8373,100,138,106,51,39
8374,76,100,34,21,20
8375,70,91,54,31,28
8376,70,96,46,33,26
8377,92,130,105,62,49
8378,99,132,115,56,48
8380,93,126,119,72,62
8381,75,93,31,17,16
8382,69,85,16,8,7
8383,87,116,66,36,29
8384,61,79,29,19,16
8385,73,97,44,35,29
8386,73,99,30,23,21
8387,70,91,26,19,18
8388,72,102,55,37,32
8389,71,87,15,9,8
8390,69,94,52,25,20
8391,69,87,18,12,8
8392,72,87,26,6,5
8393,72,93,33,23,17
8394,89,122,116,57,50
8395,61,89,65,30,24
8396,85,112,63,47,42
8397,61,82,30,19,19
8398,85,113,85,50,42
8399,70,95,49,31,28
8400,81,114,60,35,30
8401,69,100,84,51,46
8402,61,79,19,5,3
8403,73,94,19,14,14
8404,69,100,69,40,37
8405,65,92,58,33,30
8406,75,108,102,53,42
8407,61,76,16,11,11
8408,84,107,61,23,20
8409,78,103,33,23,19
8410,81,115,75,38,37
8411,78,104,56,31,27
8412,76,114,107,78,69
8413,78,98,38,20,18
8414,74,101,62,26,22
8415,84,107,48,25,22
8416,64,79,22,14,11
8417,61,89,44,35,31
8418,61,80,25,16,13
8419,82,108,50,30,29
8420,81,105,56,32,25
8421,83,109,56,34,32
8422,71,100,71,47,39
8423,82,109,59,39,37
8424,61,83,43,20,18
8425,81,110,44,35,31
8426,75,99,43,28,25
8427,65,91,55,39,37
8428,82,124,130,92,83
8429,81,112,79,50,46
8430,83,118,95,69,64
8431,73,100,34,23,21
8432,86,121,111,54,51
8433,75,98,40,23,19
8434,69,99,60,40,39
8435,87,106,31,26,23
8436,76,108,42,26,23
8437,82,116,88,51,45
8438,67,99,100,63,53
8439,71,90,41,26,26
8440,84,118,92,60,56
8441,72,92,22,20,19
8442,76,104,79,43,38
8443,74,101,43,29,29
8444,83,115,100,60,54
8445,83,103,32,23,21
8446,76,106,60,41,40
8447,82,123,110,56,48
8448,86,124,123,70,59
8449,72,97,37,27,24
8450,69,96,77,45,41
8451,69,95,53,37,34
8452,85,118,89,53,47
8453,83,101,30,18,13
8454,78,98,36,28,27
8455,61,90,87,38,34
8456,76,102,71,42,38
8457,83,108,66,39,35
8458,75,96,43,32,28
8459,75,93,33,22,20
8460,76,102,68,46,41
8461,64,79,35,15,12
8462,76,102,64,41,39
8463,72,97,64,41,39
8464,73,100,78,43,39
8465,85,116,90,47,44
8466,75,100,58,33,29
8467,71,92,44,26,21
8468,85,107,41,25,20
8469,85,107,41,25,20
8470,93,117,50,33,30
8471,89,117,59,46,42
8472,81,109,60,41,36
8473,93,122,63,39,35
8474,90,127,89,58,50
8475,61,79,30,16,15
8476,95,135,151,86,76
8477,89,123,68,48,43
8478,98,140,153,92,77
8479,74,87,29,14,11
8480,91,116,58,33,29
8481,96,128,82,47,40
